timestamp,cell_id,hour,peak_hour,active_users,rsrp_dbm,sinr_db,prb_util_pct,dl_throughput_mbps,latency_ms,packet_loss_pct,handover_success_pct,availability_pct,root_cause,is_anomaly
2026-08-03 23:10:00,ZZ-CELL-002,23,0,51,-82.97,14.98,36.34,160.46,20.47,0.14,100.0,99.912,normal,0
2026-08-03 23:15:00,ZZ-CELL-023,23,0,45,-82.18,15.46,40.43,152.6,25.62,0.213,98.57,100.0,normal,0
2026-08-03 23:20:00,ZZ-CELL-016,23,0,46,-90.47,14.43,48.73,154.81,29.08,0.049,99.75,99.843,normal,0
2026-08-03 23:25:00,ZZ-CELL-007,23,0,75,-103.62,13.83,42.0,138.56,12.1,0.101,98.18,99.912,normal,0
2026-08-03 23:30:00,ZZ-CELL-009,23,0,47,-101.67,25.48,42.5,175.15,25.79,0.084,99.87,99.961,normal,0
2026-08-03 23:35:00,ZZ-CELL-009,23,0,56,-116.32,4.55,36.05,23.87,20.89,0.061,91.16,99.882,weak_coverage,1
2026-08-03 23:40:00,ZZ-CELL-017,23,0,45,-95.65,19.19,37.95,168.81,24.74,0.136,98.26,99.861,normal,0
2026-08-03 23:45:00,ZZ-CELL-017,23,0,85,-84.45,15.27,40.6,158.66,26.86,0.13,98.11,99.909,normal,0
2026-08-03 23:50:00,ZZ-CELL-008,23,0,57,-89.03,16.61,54.98,158.22,22.78,0.096,96.76,100.0,normal,0
2026-08-03 23:55:00,ZZ-CELL-017,23,0,67,-92.58,22.71,43.73,179.81,25.12,0.117,97.71,99.909,normal,0
2026-08-04 00:00:00,ZZ-CELL-005,0,0,56,-84.52,17.18,35.37,169.45,11.44,0.069,97.28,99.859,normal,0
2026-08-04 00:05:00,ZZ-CELL-005,0,0,84,-88.3,17.07,28.46,0.5,154.01,7.841,99.0,99.483,transmission,1
2026-08-04 00:10:00,ZZ-CELL-024,0,0,183,-88.69,25.52,95.72,20.08,36.17,0.078,98.46,99.886,congestion,1
2026-08-04 00:15:00,ZZ-CELL-009,0,0,218,-88.56,10.37,94.46,39.59,76.47,0.078,98.3,99.969,congestion,1
2026-08-04 00:20:00,ZZ-CELL-013,0,0,62,-96.5,-2.38,45.67,46.94,19.8,2.952,98.29,99.876,interference,1
2026-08-04 00:25:00,ZZ-CELL-024,0,0,44,-87.13,19.87,31.09,163.48,17.83,0.083,97.34,99.944,normal,0
2026-08-04 00:30:00,ZZ-CELL-019,0,0,55,-90.67,28.2,45.36,174.02,18.48,0.054,98.11,99.931,normal,0
2026-08-04 00:35:00,ZZ-CELL-010,0,0,76,-91.67,16.59,31.5,191.2,21.23,0.073,98.86,99.902,weak_coverage,1
2026-08-04 00:40:00,ZZ-CELL-011,0,0,179,-88.4,16.11,98.1,41.62,91.34,0.039,97.63,99.882,congestion,1
2026-08-04 00:45:00,ZZ-CELL-017,0,0,44,-93.65,10.8,36.23,149.05,31.71,0.047,99.02,99.944,normal,0
2026-08-04 00:50:00,ZZ-CELL-019,0,0,81,-86.15,14.95,35.55,174.17,26.45,0.108,98.39,99.902,normal,0
2026-08-04 00:55:00,ZZ-CELL-010,0,0,53,-91.09,22.65,40.04,181.41,21.38,0.11,97.72,99.951,normal,0
2026-08-04 01:00:00,ZZ-CELL-015,1,0,39,-80.53,6.52,32.22,145.01,15.29,0.125,97.59,100.0,weak_coverage,1
2026-08-04 01:05:00,ZZ-CELL-023,1,0,53,-98.48,10.46,42.36,148.42,24.64,0.066,97.18,99.919,normal,0
2026-08-04 01:10:00,ZZ-CELL-013,1,0,71,-103.07,18.36,25.71,179.76,18.36,0.044,98.5,99.926,normal,0
2026-08-04 01:15:00,ZZ-CELL-008,1,0,64,-91.11,-1.1,51.02,25.55,21.8,2.95,97.93,99.936,interference,1
2026-08-04 01:20:00,ZZ-CELL-009,1,0,35,-92.25,1.82,51.8,25.67,18.19,4.666,97.47,99.941,interference,1
2026-08-04 01:25:00,ZZ-CELL-017,1,0,65,-85.93,11.61,38.16,159.16,23.71,0.112,97.51,99.919,normal,0
2026-08-04 01:30:00,ZZ-CELL-019,1,0,170,-90.09,14.77,99.12,18.64,75.96,0.117,98.37,99.971,weak_coverage,1
2026-08-04 01:35:00,ZZ-CELL-003,1,0,81,-107.82,19.51,30.5,178.08,18.32,0.192,97.5,99.99,normal,0
2026-08-04 01:40:00,ZZ-CELL-014,1,0,49,-92.89,11.47,38.54,168.71,18.68,0.109,95.86,99.969,normal,0
2026-08-04 01:45:00,ZZ-CELL-004,1,0,66,-96.6,21.63,49.07,158.41,27.2,0.077,99.33,99.885,normal,0
2026-08-04 01:50:00,ZZ-CELL-001,1,0,63,-98.71,16.67,22.72,165.74,18.03,0.088,96.91,99.987,normal,0
2026-08-04 01:55:00,ZZ-CELL-017,1,0,62,-115.91,2.24,36.53,26.66,26.01,0.027,91.79,99.902,weak_coverage,1
2026-08-04 02:00:00,ZZ-CELL-016,2,0,108,-115.13,2.63,41.78,25.08,16.28,0.084,92.07,99.947,weak_coverage,1
2026-08-04 02:05:00,ZZ-CELL-010,2,0,56,-79.86,18.71,24.91,168.71,25.97,0.086,98.89,99.947,normal,0
2026-08-04 02:10:00,ZZ-CELL-019,2,0,34,-88.54,17.69,28.23,189.86,30.8,0.059,98.45,99.996,normal,0
2026-08-04 02:15:00,ZZ-CELL-023,2,0,51,-100.12,26.05,46.73,185.41,22.93,0.079,98.69,99.998,normal,0
2026-08-04 02:20:00,ZZ-CELL-020,2,0,66,-89.88,18.1,41.63,167.26,23.46,0.064,98.34,100.0,normal,0
2026-08-04 02:25:00,ZZ-CELL-018,2,0,92,-82.81,1.64,46.74,16.91,21.75,3.546,97.66,99.94,interference,1
2026-08-04 02:30:00,ZZ-CELL-009,2,0,56,-86.55,10.65,37.1,150.91,19.48,0.171,98.98,99.891,interference,1
2026-08-04 02:35:00,ZZ-CELL-007,2,0,65,-95.16,17.48,41.56,166.07,28.61,0.077,98.97,99.981,normal,0
2026-08-04 02:40:00,ZZ-CELL-003,2,0,56,-90.15,23.63,48.62,169.98,26.19,0.091,98.14,99.878,normal,0
2026-08-04 02:45:00,ZZ-CELL-017,2,0,110,-83.08,-1.46,38.23,25.61,16.51,4.644,97.65,100.0,interference,1
2026-08-04 02:50:00,ZZ-CELL-002,2,0,89,-94.28,27.33,40.83,187.44,23.88,0.065,98.28,99.923,normal,0
2026-08-04 02:55:00,ZZ-CELL-002,2,0,41,-93.95,18.87,35.98,174.17,19.22,0.024,98.97,99.932,normal,0
2026-08-04 03:00:00,ZZ-CELL-016,3,0,18,-79.09,17.63,34.08,150.48,23.68,0.049,97.58,99.988,normal,0
2026-08-04 03:05:00,ZZ-CELL-001,3,0,64,-91.71,14.31,36.39,156.0,22.66,0.051,98.38,99.868,normal,0
2026-08-04 03:10:00,ZZ-CELL-008,3,0,65,-91.79,23.42,31.03,188.2,21.82,0.05,97.64,99.945,normal,0
2026-08-04 03:15:00,ZZ-CELL-010,3,0,72,-90.28,26.83,42.47,194.52,21.56,0.048,98.31,99.921,normal,0
2026-08-04 03:20:00,ZZ-CELL-013,3,0,69,-99.17,10.66,34.53,154.82,14.1,0.082,99.1,99.962,normal,0
2026-08-04 03:25:00,ZZ-CELL-005,3,0,43,-95.27,13.51,28.34,141.2,7.55,0.074,99.13,99.974,normal,0
2026-08-04 03:30:00,ZZ-CELL-015,3,0,20,-92.62,16.72,35.51,161.3,23.51,0.036,97.2,99.9,normal,0
2026-08-04 03:35:00,ZZ-CELL-007,3,0,199,-91.32,16.47,91.99,29.57,50.52,0.071,98.41,99.917,congestion,1
2026-08-04 03:40:00,ZZ-CELL-005,3,0,98,-89.3,13.44,50.38,24.19,134.47,6.75,97.02,98.001,transmission,1
2026-08-04 03:45:00,ZZ-CELL-024,3,0,193,-89.5,7.58,99.82,43.47,67.39,0.063,96.52,99.872,congestion,1
2026-08-04 03:50:00,ZZ-CELL-013,3,0,28,-94.87,3.22,26.39,40.71,26.47,4.919,99.36,99.909,normal,0
2026-08-04 03:55:00,ZZ-CELL-004,3,0,199,-88.29,9.15,98.26,24.4,80.0,0.038,97.71,99.976,congestion,1
2026-08-04 04:00:00,ZZ-CELL-023,4,0,70,-87.34,19.98,37.21,162.96,23.76,0.096,99.27,99.899,normal,0
2026-08-04 04:05:00,ZZ-CELL-006,4,0,61,-117.71,1.09,36.35,12.81,20.57,0.044,94.56,99.951,interference,1
2026-08-04 04:10:00,ZZ-CELL-017,4,0,194,-91.35,15.66,97.67,38.3,61.31,0.092,97.53,99.93,congestion,1
2026-08-04 04:15:00,ZZ-CELL-001,4,0,84,-84.62,21.88,39.86,181.1,23.9,0.049,98.6,99.931,normal,0
2026-08-04 04:20:00,ZZ-CELL-004,4,0,65,-78.73,13.55,30.84,13.52,145.05,5.851,98.25,98.629,transmission,1
2026-08-04 04:25:00,ZZ-CELL-009,4,0,75,-86.9,16.9,45.94,173.72,12.43,0.09,97.91,99.914,normal,0
2026-08-04 04:30:00,ZZ-CELL-015,4,0,30,-94.84,13.35,52.21,148.68,28.79,0.115,98.05,99.874,normal,0
2026-08-04 04:35:00,ZZ-CELL-003,4,0,162,-94.78,18.84,95.44,28.28,85.47,0.17,99.53,99.963,congestion,1
2026-08-04 04:40:00,ZZ-CELL-022,4,0,61,-88.72,12.26,50.92,143.19,21.99,0.087,99.3,99.906,normal,0
2026-08-04 04:45:00,ZZ-CELL-005,4,0,56,-88.37,18.1,40.27,7.9,147.87,5.902,99.59,98.141,transmission,1
2026-08-04 04:50:00,ZZ-CELL-005,4,0,20,-108.55,3.9,47.29,19.7,19.78,0.089,92.57,99.994,weak_coverage,1
2026-08-04 04:55:00,ZZ-CELL-009,4,0,77,-92.2,11.96,38.76,148.23,22.01,0.058,98.04,99.928,normal,0
2026-08-04 05:00:00,ZZ-CELL-001,5,0,32,-87.93,22.13,34.63,174.19,24.66,0.073,98.2,99.845,normal,0
2026-08-04 05:05:00,ZZ-CELL-003,5,0,60,-85.24,10.4,53.85,6.32,131.63,5.672,97.96,98.861,transmission,1
2026-08-04 05:10:00,ZZ-CELL-004,5,0,64,-97.16,13.72,29.49,169.39,23.73,0.1,99.9,99.902,normal,0
2026-08-04 05:15:00,ZZ-CELL-006,5,0,51,-87.61,12.35,46.23,136.67,22.67,0.036,96.59,99.934,normal,0
2026-08-04 05:20:00,ZZ-CELL-005,5,0,65,-89.5,14.42,39.2,163.92,25.28,0.117,98.09,99.974,normal,0
2026-08-04 05:25:00,ZZ-CELL-017,5,0,63,-96.48,2.95,38.13,1.6,23.06,5.596,97.99,99.906,interference,1
2026-08-04 05:30:00,ZZ-CELL-011,5,0,63,-90.98,15.55,52.6,144.45,34.25,0.067,99.19,99.901,normal,0
2026-08-04 05:35:00,ZZ-CELL-003,5,0,79,-98.66,16.5,39.23,156.26,22.51,0.104,97.78,99.946,normal,0
2026-08-04 05:40:00,ZZ-CELL-013,5,0,69,-116.04,-1.24,18.77,9.38,12.59,0.118,94.39,99.94,weak_coverage,1
2026-08-04 05:45:00,ZZ-CELL-020,5,0,58,-85.07,11.11,38.72,159.89,23.78,0.047,98.66,99.975,normal,0
2026-08-04 05:50:00,ZZ-CELL-011,5,0,77,-85.33,12.79,46.78,124.68,16.4,0.128,96.77,99.924,normal,0
2026-08-04 05:55:00,ZZ-CELL-009,5,0,12,-86.83,16.7,28.09,154.66,28.02,0.159,97.87,100.0,normal,0
2026-08-04 06:00:00,ZZ-CELL-012,6,0,179,-98.42,20.26,95.7,5.81,56.92,0.075,98.26,99.919,congestion,1
2026-08-04 06:05:00,ZZ-CELL-012,6,0,60,-94.71,10.33,40.9,150.4,22.1,0.064,97.84,99.897,normal,0
2026-08-04 06:10:00,ZZ-CELL-003,6,0,177,-89.1,18.59,91.7,30.23,70.35,0.095,98.37,99.944,congestion,1
2026-08-04 06:15:00,ZZ-CELL-022,6,0,67,-87.73,18.03,60.27,145.9,13.75,0.174,97.1,99.971,normal,0
2026-08-04 06:20:00,ZZ-CELL-003,6,0,158,-81.92,18.2,91.7,25.61,68.69,0.042,97.8,99.959,congestion,1
2026-08-04 06:25:00,ZZ-CELL-022,6,0,78,-97.53,16.64,29.04,169.78,18.89,0.056,97.55,99.943,normal,0
2026-08-04 06:30:00,ZZ-CELL-021,6,0,45,-93.78,6.32,41.47,137.24,21.29,0.041,97.21,99.848,normal,0
2026-08-04 06:35:00,ZZ-CELL-011,6,0,92,-94.94,18.86,41.98,154.28,25.24,0.105,97.73,100.0,normal,0
2026-08-04 06:40:00,ZZ-CELL-016,6,0,28,-114.48,-1.99,41.65,17.8,29.57,0.081,88.81,99.917,weak_coverage,1
2026-08-04 06:45:00,ZZ-CELL-003,6,0,57,-94.72,13.69,33.37,169.15,15.7,0.074,98.71,100.0,normal,0
2026-08-04 06:50:00,ZZ-CELL-024,6,0,167,-90.59,14.74,91.78,9.74,46.74,0.121,97.88,99.907,congestion,1
2026-08-04 06:55:00,ZZ-CELL-012,6,0,76,-115.4,2.49,46.2,11.99,18.55,0.062,86.56,99.94,weak_coverage,1
2026-08-04 07:00:00,ZZ-CELL-007,7,0,66,-90.16,16.37,35.94,164.83,12.07,0.062,99.27,99.969,transmission,1
2026-08-04 07:05:00,ZZ-CELL-005,7,0,77,-83.3,15.12,46.16,155.93,24.22,0.074,97.2,99.985,normal,0
2026-08-04 07:10:00,ZZ-CELL-022,7,0,51,-91.49,11.35,42.92,146.81,21.17,0.054,97.22,99.879,normal,0
2026-08-04 07:15:00,ZZ-CELL-003,7,0,62,-97.82,17.78,40.21,160.86,25.06,0.071,98.24,99.959,normal,0
2026-08-04 07:20:00,ZZ-CELL-012,7,0,59,-86.81,17.15,36.97,166.96,25.73,0.058,96.15,99.885,normal,0
2026-08-04 07:25:00,ZZ-CELL-018,7,0,68,-95.33,18.19,48.23,1.97,151.89,5.411,97.97,99.245,transmission,1
2026-08-04 07:30:00,ZZ-CELL-019,7,0,161,-84.89,21.55,89.58,23.95,90.47,0.044,98.45,99.994,congestion,1
2026-08-04 07:35:00,ZZ-CELL-021,7,0,69,-96.05,24.6,38.34,189.56,16.44,0.054,98.0,99.949,normal,0
2026-08-04 07:40:00,ZZ-CELL-012,7,0,80,-90.87,11.99,37.32,150.88,20.3,0.107,96.94,100.0,normal,0
2026-08-04 07:45:00,ZZ-CELL-001,7,0,45,-90.31,8.45,46.36,148.52,20.32,0.346,97.87,99.954,normal,0
2026-08-04 07:50:00,ZZ-CELL-016,7,0,160,-91.13,12.36,93.1,7.08,111.02,0.054,96.61,99.939,congestion,1
2026-08-04 07:55:00,ZZ-CELL-019,7,0,53,-93.55,12.08,35.21,158.68,26.77,0.074,99.1,99.888,normal,0
2026-08-04 08:00:00,ZZ-CELL-004,8,0,77,-98.51,11.1,31.27,149.76,28.12,0.158,97.39,99.897,normal,0
2026-08-04 08:05:00,ZZ-CELL-021,8,0,71,-97.23,15.58,58.7,160.24,24.78,0.096,97.83,99.934,weak_coverage,1
2026-08-04 08:10:00,ZZ-CELL-022,8,0,157,-84.55,25.08,93.91,16.82,90.53,0.127,97.78,99.828,congestion,1
2026-08-04 08:15:00,ZZ-CELL-015,8,0,83,-86.22,20.57,39.9,164.52,25.3,0.039,98.9,99.977,normal,0
2026-08-04 08:20:00,ZZ-CELL-020,8,0,172,-93.67,24.63,91.27,22.3,97.02,0.101,97.54,99.936,congestion,1
2026-08-04 08:25:00,ZZ-CELL-004,8,0,79,-91.88,13.23,42.8,148.75,21.82,0.066,97.31,99.854,normal,0
2026-08-04 08:30:00,ZZ-CELL-021,8,0,80,-94.69,20.47,43.06,146.16,25.31,0.092,98.16,99.937,normal,0
2026-08-04 08:35:00,ZZ-CELL-022,8,0,79,-87.53,22.94,38.48,180.97,15.66,0.109,98.52,99.976,weak_coverage,1
2026-08-04 08:40:00,ZZ-CELL-009,8,0,35,-96.83,16.77,40.81,177.62,31.09,0.112,97.34,99.965,normal,0
2026-08-04 08:45:00,ZZ-CELL-022,8,0,41,-79.49,5.84,37.62,152.32,21.01,0.134,98.63,99.914,normal,0
2026-08-04 08:50:00,ZZ-CELL-005,8,0,100,-102.68,9.62,55.07,121.2,23.9,0.152,97.59,99.943,normal,0
2026-08-04 08:55:00,ZZ-CELL-002,8,0,85,-97.26,19.83,33.64,164.04,24.14,0.075,98.72,99.878,normal,0
2026-08-04 09:00:00,ZZ-CELL-023,9,0,80,-79.77,15.38,44.9,15.27,149.33,2.5,98.28,98.305,transmission,1
2026-08-04 09:05:00,ZZ-CELL-010,9,0,77,-86.5,10.42,39.38,153.42,17.08,0.073,98.4,99.879,normal,0
2026-08-04 09:10:00,ZZ-CELL-007,9,0,90,-88.04,19.85,44.95,17.82,154.13,5.841,97.18,99.095,transmission,1
2026-08-04 09:15:00,ZZ-CELL-004,9,0,88,-120.41,-1.07,37.32,13.59,26.04,0.021,93.74,99.92,weak_coverage,1
2026-08-04 09:20:00,ZZ-CELL-006,9,0,47,-101.83,20.47,29.29,166.98,20.78,0.106,98.21,99.898,normal,0
2026-08-04 09:25:00,ZZ-CELL-008,9,0,55,-98.73,18.89,35.58,10.24,167.66,2.5,98.4,98.387,transmission,1
2026-08-04 09:30:00,ZZ-CELL-006,9,0,68,-82.77,17.96,39.58,154.16,18.38,0.045,97.9,99.87,normal,0
2026-08-04 09:35:00,ZZ-CELL-022,9,0,69,-89.36,12.75,37.94,158.5,23.25,0.064,97.4,99.994,normal,0
2026-08-04 09:40:00,ZZ-CELL-003,9,0,64,-91.14,11.48,35.46,168.88,12.46,0.069,98.17,99.879,normal,0
2026-08-04 09:45:00,ZZ-CELL-020,9,0,53,-79.59,21.77,40.07,168.19,27.27,0.029,98.06,100.0,normal,0
2026-08-04 09:50:00,ZZ-CELL-012,9,0,180,-100.45,8.51,90.54,13.61,91.11,0.055,97.33,99.883,congestion,1
2026-08-04 09:55:00,ZZ-CELL-011,9,0,104,-97.03,7.83,47.02,143.82,19.3,0.139,97.96,99.93,normal,0
2026-08-04 10:00:00,ZZ-CELL-017,10,0,66,-92.72,15.87,51.47,149.63,23.52,0.047,98.41,99.894,normal,0
2026-08-04 10:05:00,ZZ-CELL-015,10,0,75,-88.81,18.19,30.89,25.85,171.41,4.217,98.49,98.621,transmission,1
2026-08-04 10:10:00,ZZ-CELL-024,10,0,72,-93.14,-0.55,45.46,35.59,21.77,3.055,98.17,99.936,interference,1
2026-08-04 10:15:00,ZZ-CELL-007,10,0,94,-90.04,19.45,34.5,2.75,127.07,4.316,98.99,98.641,transmission,1
2026-08-04 10:20:00,ZZ-CELL-014,10,0,73,-80.21,15.67,50.08,135.67,28.97,0.05,97.04,99.953,normal,0
2026-08-04 10:25:00,ZZ-CELL-001,10,0,164,-93.67,15.7,99.22,33.44,60.03,0.106,99.02,99.942,congestion,1
2026-08-04 10:30:00,ZZ-CELL-001,10,0,72,-91.83,19.07,44.83,14.91,203.32,4.597,97.28,98.764,transmission,1
2026-08-04 10:35:00,ZZ-CELL-020,10,0,149,-88.59,9.05,97.07,34.7,63.36,0.128,97.41,99.966,congestion,1
2026-08-04 10:40:00,ZZ-CELL-018,10,0,36,-90.03,-5.5,46.7,19.96,19.06,4.034,98.58,99.928,transmission,1
2026-08-04 10:45:00,ZZ-CELL-019,10,0,83,-86.16,12.42,41.06,151.99,26.58,0.053,99.44,99.894,normal,0
2026-08-04 10:50:00,ZZ-CELL-014,10,0,94,-90.59,22.41,25.21,184.26,23.55,0.08,97.71,99.922,normal,0
2026-08-04 10:55:00,ZZ-CELL-009,10,0,73,-114.3,2.0,53.55,34.65,26.7,0.12,88.07,99.909,weak_coverage,1
2026-08-04 11:00:00,ZZ-CELL-009,11,1,96,-82.77,13.04,77.42,143.16,23.2,0.049,98.04,99.9,normal,0
2026-08-04 11:05:00,ZZ-CELL-006,11,1,110,-82.5,19.58,76.76,129.79,25.17,0.045,98.12,99.917,normal,0
2026-08-04 11:10:00,ZZ-CELL-023,11,1,109,-76.52,5.53,73.82,116.21,29.93,0.132,98.96,99.82,normal,0
2026-08-04 11:15:00,ZZ-CELL-021,11,1,127,-75.33,21.51,65.11,7.75,125.62,3.514,99.92,98.216,transmission,1
2026-08-04 11:20:00,ZZ-CELL-018,11,1,111,-100.38,11.27,68.69,97.35,29.12,0.065,99.19,99.935,normal,0
2026-08-04 11:25:00,ZZ-CELL-021,11,1,142,-88.89,22.61,100.0,26.49,58.5,0.094,98.3,99.908,congestion,1
2026-08-04 11:30:00,ZZ-CELL-008,11,1,108,-86.3,-0.74,62.5,36.25,28.64,2.566,98.27,99.906,interference,1
2026-08-04 11:35:00,ZZ-CELL-018,11,1,124,-76.68,18.68,88.99,123.88,22.49,0.057,98.3,99.957,normal,0
2026-08-04 11:40:00,ZZ-CELL-022,11,1,184,-92.34,0.06,100.0,21.42,70.83,0.119,98.95,99.873,congestion,1
2026-08-04 11:45:00,ZZ-CELL-002,11,1,127,-90.93,17.9,75.8,161.38,30.27,0.05,96.57,99.985,normal,0
2026-08-04 11:50:00,ZZ-CELL-002,11,1,120,-97.44,-2.15,72.37,5.39,22.48,5.198,98.93,99.902,interference,1
2026-08-04 11:55:00,ZZ-CELL-003,11,1,126,-92.06,11.51,47.79,146.49,21.23,0.052,98.21,99.945,normal,0
2026-08-04 12:00:00,ZZ-CELL-013,12,1,142,-95.68,17.54,72.81,149.64,36.21,0.128,97.79,99.938,normal,0
2026-08-04 12:05:00,ZZ-CELL-005,12,1,117,-96.24,16.83,82.44,120.55,33.07,0.042,98.95,99.822,normal,0
2026-08-04 12:10:00,ZZ-CELL-017,12,1,98,-93.55,10.73,68.07,9.67,188.93,6.008,98.18,98.398,transmission,1
2026-08-04 12:15:00,ZZ-CELL-007,12,1,110,-77.65,15.04,61.59,11.81,112.13,7.357,98.51,99.099,transmission,1
2026-08-04 12:20:00,ZZ-CELL-020,12,1,121,-96.5,29.07,57.14,195.69,26.41,0.052,98.6,99.919,normal,0
2026-08-04 12:25:00,ZZ-CELL-014,12,1,107,-87.77,10.42,69.95,130.01,22.75,0.068,98.02,99.881,normal,0
2026-08-04 12:30:00,ZZ-CELL-007,12,1,113,-101.78,18.01,64.89,142.04,23.39,0.058,96.76,99.932,normal,0
2026-08-04 12:35:00,ZZ-CELL-005,12,1,129,-88.44,14.98,86.97,138.16,34.07,0.068,97.98,99.944,normal,0
2026-08-04 12:40:00,ZZ-CELL-016,12,1,108,-100.07,22.71,76.22,147.07,28.8,0.055,97.6,99.942,normal,0
2026-08-04 12:45:00,ZZ-CELL-012,12,1,123,-80.85,18.91,79.63,150.56,24.83,0.033,97.8,99.858,normal,0
2026-08-04 12:50:00,ZZ-CELL-014,12,1,129,-90.69,1.05,70.23,30.16,16.73,2.862,97.08,99.864,interference,1
2026-08-04 12:55:00,ZZ-CELL-024,12,1,87,-87.29,-1.07,70.2,33.03,20.2,3.723,97.81,99.979,interference,1
2026-08-04 13:00:00,ZZ-CELL-002,13,1,118,-85.76,22.95,76.5,150.42,30.15,0.114,98.79,99.903,normal,0
2026-08-04 13:05:00,ZZ-CELL-010,13,1,115,-94.93,18.73,63.42,145.5,23.16,0.047,98.61,99.926,normal,0
2026-08-04 13:10:00,ZZ-CELL-019,13,1,126,-102.02,20.86,68.36,153.09,17.11,0.064,99.32,99.942,normal,0
2026-08-04 13:15:00,ZZ-CELL-011,13,1,119,-110.08,-0.49,69.96,24.26,23.04,0.128,91.28,100.0,weak_coverage,1
2026-08-04 13:20:00,ZZ-CELL-013,13,1,134,-114.81,4.33,86.36,17.53,27.4,0.071,92.55,99.936,weak_coverage,1
2026-08-04 13:25:00,ZZ-CELL-023,13,1,116,-91.05,7.78,63.34,118.05,22.99,0.103,98.66,99.947,normal,0
2026-08-04 13:30:00,ZZ-CELL-011,13,1,131,-90.01,15.76,69.03,132.36,18.32,0.119,97.92,99.915,normal,0
2026-08-04 13:35:00,ZZ-CELL-002,13,1,187,-90.04,13.35,93.27,41.3,77.84,0.131,99.3,99.862,congestion,1
2026-08-04 13:40:00,ZZ-CELL-005,13,1,143,-83.69,14.19,76.33,124.48,25.41,0.098,98.75,99.927,interference,1
2026-08-04 13:45:00,ZZ-CELL-006,13,1,185,-90.33,12.35,92.86,24.93,100.06,0.025,96.72,99.92,congestion,1
2026-08-04 13:50:00,ZZ-CELL-014,13,1,125,-91.97,11.58,75.29,132.85,18.24,0.053,98.41,99.912,normal,0
2026-08-04 13:55:00,ZZ-CELL-018,13,1,95,-84.55,13.46,60.06,159.37,23.54,0.13,99.6,99.87,normal,0
2026-08-04 14:00:00,ZZ-CELL-011,14,0,82,-99.34,16.36,45.5,155.82,23.34,0.071,98.56,99.898,normal,0
2026-08-04 14:05:00,ZZ-CELL-015,14,0,29,-87.08,17.5,26.08,182.9,21.33,0.111,96.7,99.909,normal,0
2026-08-04 14:10:00,ZZ-CELL-001,14,0,29,-91.41,27.83,20.89,193.35,16.14,0.078,98.09,99.985,normal,0
2026-08-04 14:15:00,ZZ-CELL-016,14,0,61,-92.84,15.03,56.94,139.44,29.89,0.092,97.29,99.91,normal,0
2026-08-04 14:20:00,ZZ-CELL-002,14,0,71,-109.19,7.76,43.05,11.94,26.97,0.069,87.54,100.0,weak_coverage,1
2026-08-04 14:25:00,ZZ-CELL-016,14,0,73,-85.14,13.47,33.48,144.92,30.41,0.036,98.73,99.969,normal,0
2026-08-04 14:30:00,ZZ-CELL-011,14,0,60,-84.96,17.89,39.69,173.32,27.51,0.116,98.54,99.923,normal,0
2026-08-04 14:35:00,ZZ-CELL-017,14,0,127,-92.18,18.59,97.81,14.76,78.52,0.095,97.05,99.87,congestion,1
2026-08-04 14:40:00,ZZ-CELL-004,14,0,62,-82.2,14.78,32.28,183.27,27.14,0.074,98.06,99.944,normal,0
2026-08-04 14:45:00,ZZ-CELL-020,14,0,40,-89.38,8.08,50.9,139.48,21.27,0.108,97.49,99.928,normal,0
2026-08-04 14:50:00,ZZ-CELL-010,14,0,77,-112.79,1.61,33.61,21.46,17.45,0.214,92.65,99.954,weak_coverage,1
2026-08-04 14:55:00,ZZ-CELL-014,14,0,68,-94.14,16.72,38.87,153.93,16.87,0.035,99.08,99.945,normal,0
2026-08-04 15:00:00,ZZ-CELL-014,15,0,59,-98.16,17.9,50.22,13.78,108.07,6.271,98.17,99.638,transmission,1
2026-08-04 15:05:00,ZZ-CELL-005,15,0,164,-82.25,15.41,93.14,14.72,103.02,0.047,98.37,99.892,congestion,1
2026-08-04 15:10:00,ZZ-CELL-019,15,0,93,-83.85,14.7,50.15,165.71,16.69,0.238,98.76,99.847,normal,0
2026-08-04 15:15:00,ZZ-CELL-003,15,0,101,-90.64,18.95,38.93,196.46,17.32,0.08,98.78,99.889,normal,0
2026-08-04 15:20:00,ZZ-CELL-016,15,0,58,-94.03,20.02,43.03,179.99,24.27,0.144,98.26,99.944,normal,0
2026-08-04 15:25:00,ZZ-CELL-007,15,0,66,-88.4,16.69,38.51,16.05,143.87,5.745,100.0,98.757,transmission,1
2026-08-04 15:30:00,ZZ-CELL-003,15,0,60,-79.86,18.02,40.42,16.9,75.0,6.254,98.22,98.933,transmission,1
2026-08-04 15:35:00,ZZ-CELL-004,15,0,47,-85.75,14.99,53.58,169.26,26.25,0.043,97.76,99.896,normal,0
2026-08-04 15:40:00,ZZ-CELL-010,15,0,199,-91.44,21.0,95.05,17.15,68.61,0.078,99.33,99.91,congestion,1
2026-08-04 15:45:00,ZZ-CELL-001,15,0,48,-86.76,13.28,46.59,153.1,27.42,0.062,99.45,99.88,normal,0
2026-08-04 15:50:00,ZZ-CELL-006,15,0,78,-80.59,18.0,43.18,149.71,24.98,0.18,97.36,99.873,normal,0
2026-08-04 15:55:00,ZZ-CELL-021,15,0,58,-91.17,22.81,38.13,174.19,15.9,0.043,98.46,99.96,normal,0
